"County","State","State_FIPS","County_FIPS","Category","Percent_Change_Mortality_Rate_1980_2014"
"Prince George's County"," Maryland","24","033","Cardiovascular diseases",-51.47
"Queen Anne's County"," Maryland","24","035","Cardiovascular diseases",-58.07
"Saint Mary's County"," Maryland","24","037","Cardiovascular diseases",-45.03
"Somerset County"," Maryland","24","039","Cardiovascular diseases",-42.13
"Talbot County"," Maryland","24","041","Cardiovascular diseases",-57.12
"Washington County"," Maryland","24","043","Cardiovascular diseases",-45.35
"Wicomico County"," Maryland","24","045","Cardiovascular diseases",-43.03
"Worcester County"," Maryland","24","047","Cardiovascular diseases",-58.07
"Barnstable County"," Massachusetts","25","001","Cardiovascular diseases",-47.61
"Berkshire County"," Massachusetts","25","003","Cardiovascular diseases",-52.5
"Bristol County"," Massachusetts","25","005","Cardiovascular diseases",-51.78
"Dukes County"," Massachusetts","25","007","Cardiovascular diseases",-55.94
"Essex County"," Massachusetts","25","009","Cardiovascular diseases",-56.64
"Franklin County"," Massachusetts","25","011","Cardiovascular diseases",-52.73
"Hampden County"," Massachusetts","25","013","Cardiovascular diseases",-53.53
"Hampshire County"," Massachusetts","25","015","Cardiovascular diseases",-52.93
"Middlesex County"," Massachusetts","25","017","Cardiovascular diseases",-57.7
"Nantucket County"," Massachusetts","25","019","Cardiovascular diseases",-50.1
"Norfolk County"," Massachusetts","25","021","Cardiovascular diseases",-55.25
"Plymouth County"," Massachusetts","25","023","Cardiovascular diseases",-52.29
"Suffolk County"," Massachusetts","25","025","Cardiovascular diseases",-60.75
"Worcester County"," Massachusetts","25","027","Cardiovascular diseases",-53.04
"Alcona County"," Michigan","26","001","Cardiovascular diseases",-48.5
"Alger County"," Michigan","26","003","Cardiovascular diseases",-62.03
"Allegan County"," Michigan","26","005","Cardiovascular diseases",-48.59
"Alpena County"," Michigan","26","007","Cardiovascular diseases",-47.01
"Antrim County"," Michigan","26","009","Cardiovascular diseases",-61.7
"Arenac County"," Michigan","26","011","Cardiovascular diseases",-46.78
"Baraga County"," Michigan","26","013","Cardiovascular diseases",-47.75
"Barry County"," Michigan","26","015","Cardiovascular diseases",-44.02
"Bay County"," Michigan","26","017","Cardiovascular diseases",-45.04
"Benzie County"," Michigan","26","019","Cardiovascular diseases",-58.14
"Berrien County"," Michigan","26","021","Cardiovascular diseases",-46.02
"Branch County"," Michigan","26","023","Cardiovascular diseases",-46.71
"Calhoun County"," Michigan","26","025","Cardiovascular diseases",-45.41
"Cass County"," Michigan","26","027","Cardiovascular diseases",-49.68
"Charlevoix County"," Michigan","26","029","Cardiovascular diseases",-57.69
"Cheboygan County"," Michigan","26","031","Cardiovascular diseases",-51.95
"Chippewa County"," Michigan","26","033","Cardiovascular diseases",-50.53
"Clare County"," Michigan","26","035","Cardiovascular diseases",-44.29
"Clinton County"," Michigan","26","037","Cardiovascular diseases",-50.11
"Crawford County"," Michigan","26","039","Cardiovascular diseases",-51.24
"Delta County"," Michigan","26","041","Cardiovascular diseases",-51.98
"Dickinson County"," Michigan","26","043","Cardiovascular diseases",-43.6
"Eaton County"," Michigan","26","045","Cardiovascular diseases",-44.82
"Emmet County"," Michigan","26","047","Cardiovascular diseases",-51.43
"Genesee County"," Michigan","26","049","Cardiovascular diseases",-42.96
"Gladwin County"," Michigan","26","051","Cardiovascular diseases",-48.75
"Gogebic County"," Michigan","26","053","Cardiovascular diseases",-39.5
"Grand Traverse County"," Michigan","26","055","Cardiovascular diseases",-56.05
"Gratiot County"," Michigan","26","057","Cardiovascular diseases",-44.04
"Hillsdale County"," Michigan","26","059","Cardiovascular diseases",-35.7
"Houghton County"," Michigan","26","061","Cardiovascular diseases",-46.91
"Huron County"," Michigan","26","063","Cardiovascular diseases",-42.51
"Ingham County"," Michigan","26","065","Cardiovascular diseases",-39.6
"Ionia County"," Michigan","26","067","Cardiovascular diseases",-45.74
"Iosco County"," Michigan","26","069","Cardiovascular diseases",-46.39
"Iron County"," Michigan","26","071","Cardiovascular diseases",-39.34
"Isabella County"," Michigan","26","073","Cardiovascular diseases",-49.71
"Jackson County"," Michigan","26","075","Cardiovascular diseases",-48.29
"Kalamazoo County"," Michigan","26","077","Cardiovascular diseases",-47.75
"Kalkaska County"," Michigan","26","079","Cardiovascular diseases",-47.72
"Kent County"," Michigan","26","081","Cardiovascular diseases",-49.87
"Keweenaw County"," Michigan","26","083","Cardiovascular diseases",-64.91
"Lake County"," Michigan","26","085","Cardiovascular diseases",-50.23
"Lapeer County"," Michigan","26","087","Cardiovascular diseases",-50.59
"Leelanau County"," Michigan","26","089","Cardiovascular diseases",-66.96
"Lenawee County"," Michigan","26","091","Cardiovascular diseases",-43.17
"Livingston County"," Michigan","26","093","Cardiovascular diseases",-52.42
"Luce County"," Michigan","26","095","Cardiovascular diseases",-56.19
"Mackinac County"," Michigan","26","097","Cardiovascular diseases",-54.72
"Macomb County"," Michigan","26","099","Cardiovascular diseases",-46.48
"Manistee County"," Michigan","26","101","Cardiovascular diseases",-54.22
"Marquette County"," Michigan","26","103","Cardiovascular diseases",-48.45
"Mason County"," Michigan","26","105","Cardiovascular diseases",-50.36
"Mecosta County"," Michigan","26","107","Cardiovascular diseases",-44.86
"Menominee County"," Michigan","26","109","Cardiovascular diseases",-52.25
"Midland County"," Michigan","26","111","Cardiovascular diseases",-52.99
"Missaukee County"," Michigan","26","113","Cardiovascular diseases",-49.2
"Monroe County"," Michigan","26","115","Cardiovascular diseases",-45.89
"Montcalm County"," Michigan","26","117","Cardiovascular diseases",-43.46
"Montmorency County"," Michigan","26","119","Cardiovascular diseases",-45.34
"Muskegon County"," Michigan","26","121","Cardiovascular diseases",-49.28
"Newaygo County"," Michigan","26","123","Cardiovascular diseases",-50.55
"Oakland County"," Michigan","26","125","Cardiovascular diseases",-47.4
"Oceana County"," Michigan","26","127","Cardiovascular diseases",-50.43
"Ogemaw County"," Michigan","26","129","Cardiovascular diseases",-44.17
"Ontonagon County"," Michigan","26","131","Cardiovascular diseases",-46.53
"Osceola County"," Michigan","26","133","Cardiovascular diseases",-46.98
"Oscoda County"," Michigan","26","135","Cardiovascular diseases",-43.84
"Otsego County"," Michigan","26","137","Cardiovascular diseases",-57.43
"Ottawa County"," Michigan","26","139","Cardiovascular diseases",-52.36
"Presque Isle County"," Michigan","26","141","Cardiovascular diseases",-55.72
"Roscommon County"," Michigan","26","143","Cardiovascular diseases",-43.52
"Saginaw County"," Michigan","26","145","Cardiovascular diseases",-49.4
"Saint Clair County"," Michigan","26","147","Cardiovascular diseases",-41.66
"Saint Joseph County"," Michigan","26","149","Cardiovascular diseases",-35.79
"Sanilac County"," Michigan","26","151","Cardiovascular diseases",-48.23
"Schoolcraft County"," Michigan","26","153","Cardiovascular diseases",-53.98
"Shiawassee County"," Michigan","26","155","Cardiovascular diseases",-45.48
"Tuscola County"," Michigan","26","157","Cardiovascular diseases",-48.71
"Van Buren County"," Michigan","26","159","Cardiovascular diseases",-45.23
"Washtenaw County"," Michigan","26","161","Cardiovascular diseases",-51.64
"Wayne County"," Michigan","26","163","Cardiovascular diseases",-40.25
"Wexford County"," Michigan","26","165","Cardiovascular diseases",-49.95
"Aitkin County"," Minnesota","27","001","Cardiovascular diseases",-59.61
"Anoka County"," Minnesota","27","003","Cardiovascular diseases",-65.06
"Becker County"," Minnesota","27","005","Cardiovascular diseases",-49.94
"Beltrami County"," Minnesota","27","007","Cardiovascular diseases",-53.97
"Benton County"," Minnesota","27","009","Cardiovascular diseases",-51.26
"Big Stone County"," Minnesota","27","011","Cardiovascular diseases",-42.58
"Blue Earth County"," Minnesota","27","013","Cardiovascular diseases",-54.54
"Brown County"," Minnesota","27","015","Cardiovascular diseases",-52.4
"Carlton County"," Minnesota","27","017","Cardiovascular diseases",-47.1
"Carver County"," Minnesota","27","019","Cardiovascular diseases",-64.34
"Cass County"," Minnesota","27","021","Cardiovascular diseases",-54.75
"Chippewa County"," Minnesota","27","023","Cardiovascular diseases",-49.53
"Chisago County"," Minnesota","27","025","Cardiovascular diseases",-58.75
"Clay County"," Minnesota","27","027","Cardiovascular diseases",-48.65
"Clearwater County"," Minnesota","27","029","Cardiovascular diseases",-39.73
"Cook County"," Minnesota","27","031","Cardiovascular diseases",-64.61
"Cottonwood County"," Minnesota","27","033","Cardiovascular diseases",-45.97
"Crow Wing County"," Minnesota","27","035","Cardiovascular diseases",-58.42
"Dakota County"," Minnesota","27","037","Cardiovascular diseases",-61.37
"Dodge County"," Minnesota","27","039","Cardiovascular diseases",-47.86
"Douglas County"," Minnesota","27","041","Cardiovascular diseases",-48.91
"Faribault County"," Minnesota","27","043","Cardiovascular diseases",-46.37
"Fillmore County"," Minnesota","27","045","Cardiovascular diseases",-48.83
"Freeborn County"," Minnesota","27","047","Cardiovascular diseases",-46.08
"Goodhue County"," Minnesota","27","049","Cardiovascular diseases",-48.93
"Grant County"," Minnesota","27","051","Cardiovascular diseases",-42.41
"Hennepin County"," Minnesota","27","053","Cardiovascular diseases",-57.78
"Houston County"," Minnesota","27","055","Cardiovascular diseases",-57.87
"Hubbard County"," Minnesota","27","057","Cardiovascular diseases",-59.73
"Isanti County"," Minnesota","27","059","Cardiovascular diseases",-55.65
"Itasca County"," Minnesota","27","061","Cardiovascular diseases",-52.28
"Jackson County"," Minnesota","27","063","Cardiovascular diseases",-45.6
"Kanabec County"," Minnesota","27","065","Cardiovascular diseases",-56.57
"Kandiyohi County"," Minnesota","27","067","Cardiovascular diseases",-48.67
"Kittson County"," Minnesota","27","069","Cardiovascular diseases",-43.63
"Koochiching County"," Minnesota","27","071","Cardiovascular diseases",-58.78
"Lac qui Parle County"," Minnesota","27","073","Cardiovascular diseases",-54.72
"Lake County"," Minnesota","27","075","Cardiovascular diseases",-56.56
"Lake of the Woods County"," Minnesota","27","077","Cardiovascular diseases",-56.67
"Le Sueur County"," Minnesota","27","079","Cardiovascular diseases",-52.93
"Lincoln County"," Minnesota","27","081","Cardiovascular diseases",-46.69
"Lyon County"," Minnesota","27","083","Cardiovascular diseases",-51.39
"Mahnomen County"," Minnesota","27","087","Cardiovascular diseases",-49.94
"Marshall County"," Minnesota","27","089","Cardiovascular diseases",-59.62
"Martin County"," Minnesota","27","091","Cardiovascular diseases",-43.82
"McLeod County"," Minnesota","27","085","Cardiovascular diseases",-52.02
"Meeker County"," Minnesota","27","093","Cardiovascular diseases",-54.56
"Mille Lacs County"," Minnesota","27","095","Cardiovascular diseases",-48.86
"Morrison County"," Minnesota","27","097","Cardiovascular diseases",-52.28
"Mower County"," Minnesota","27","099","Cardiovascular diseases",-51.22
"Murray County"," Minnesota","27","101","Cardiovascular diseases",-51.34
"Nicollet County"," Minnesota","27","103","Cardiovascular diseases",-53.64
"Nobles County"," Minnesota","27","105","Cardiovascular diseases",-44.94
"Norman County"," Minnesota","27","107","Cardiovascular diseases",-52.03
"Olmsted County"," Minnesota","27","109","Cardiovascular diseases",-51.62
"Otter Tail County"," Minnesota","27","111","Cardiovascular diseases",-46.88
"Pennington County"," Minnesota","27","113","Cardiovascular diseases",-51.35
"Pine County"," Minnesota","27","115","Cardiovascular diseases",-55.82
"Pipestone County"," Minnesota","27","117","Cardiovascular diseases",-50.36
"Polk County"," Minnesota","27","119","Cardiovascular diseases",-48.91
"Pope County"," Minnesota","27","121","Cardiovascular diseases",-41.95
"Ramsey County"," Minnesota","27","123","Cardiovascular diseases",-55.49
"Red Lake County"," Minnesota","27","125","Cardiovascular diseases",-45.25
"Redwood County"," Minnesota","27","127","Cardiovascular diseases",-50.89
"Renville County"," Minnesota","27","129","Cardiovascular diseases",-46.85
"Rice County"," Minnesota","27","131","Cardiovascular diseases",-55.21
"Rock County"," Minnesota","27","133","Cardiovascular diseases",-33.06
"Roseau County"," Minnesota","27","135","Cardiovascular diseases",-54.7
"Saint Louis County"," Minnesota","27","137","Cardiovascular diseases",-55.98
"Scott County"," Minnesota","27","139","Cardiovascular diseases",-59.64
"Sherburne County"," Minnesota","27","141","Cardiovascular diseases",-66.13
"Sibley County"," Minnesota","27","143","Cardiovascular diseases",-43.44
"Stearns County"," Minnesota","27","145","Cardiovascular diseases",-56.17
"Steele County"," Minnesota","27","147","Cardiovascular diseases",-51.7
"Stevens County"," Minnesota","27","149","Cardiovascular diseases",-55.34
"Swift County"," Minnesota","27","151","Cardiovascular diseases",-49.15
"Todd County"," Minnesota","27","153","Cardiovascular diseases",-53.47
"Traverse County"," Minnesota","27","155","Cardiovascular diseases",-43.23
"Wabasha County"," Minnesota","27","157","Cardiovascular diseases",-54.07
"Wadena County"," Minnesota","27","159","Cardiovascular diseases",-50.23
"Waseca County"," Minnesota","27","161","Cardiovascular diseases",-47.7
"Washington County"," Minnesota","27","163","Cardiovascular diseases",-62.93
"Watonwan County"," Minnesota","27","165","Cardiovascular diseases",-50.03
"Wilkin County"," Minnesota","27","167","Cardiovascular diseases",-24.41
"Winona County"," Minnesota","27","169","Cardiovascular diseases",-47.85
"Wright County"," Minnesota","27","171","Cardiovascular diseases",-59.37
"Yellow Medicine County"," Minnesota","27","173","Cardiovascular diseases",-50.15
"Adams County"," Mississippi","28","001","Cardiovascular diseases",-43.76
"Alcorn County"," Mississippi","28","003","Cardiovascular diseases",-20.01
"Amite County"," Mississippi","28","005","Cardiovascular diseases",-41.36
"Attala County"," Mississippi","28","007","Cardiovascular diseases",-31.97
"Benton County"," Mississippi","28","009","Cardiovascular diseases",-19.91
"Bolivar County"," Mississippi","28","011","Cardiovascular diseases",-36.4
"Calhoun County"," Mississippi","28","013","Cardiovascular diseases",-24.16
"Carroll County"," Mississippi","28","015","Cardiovascular diseases",-33.66
"Chickasaw County"," Mississippi","28","017","Cardiovascular diseases",-42.88
"Choctaw County"," Mississippi","28","019","Cardiovascular diseases",-41.71
"Claiborne County"," Mississippi","28","021","Cardiovascular diseases",-19.78
"Clarke County"," Mississippi","28","023","Cardiovascular diseases",-37.33
"Clay County"," Mississippi","28","025","Cardiovascular diseases",-37.03
"Coahoma County"," Mississippi","28","027","Cardiovascular diseases",-36.46
"Copiah County"," Mississippi","28","029","Cardiovascular diseases",-38.09
"Covington County"," Mississippi","28","031","Cardiovascular diseases",-28.44
"DeSoto County"," Mississippi","28","033","Cardiovascular diseases",-49.14
