"County","State","FIPS","GEO_ID","Category","Percent_Change_Mortality_Rate_1980_2014"
"Caldwell Parish"," Louisiana",22021,"0500000US022021","Cardiovascular diseases",-32.65
"Cameron Parish"," Louisiana",22023,"0500000US022023","Cardiovascular diseases",-42.65
"Catahoula Parish"," Louisiana",22025,"0500000US022025","Cardiovascular diseases",-22.7
"Claiborne Parish"," Louisiana",22027,"0500000US022027","Cardiovascular diseases",-33.7
"Concordia Parish"," Louisiana",22029,"0500000US022029","Cardiovascular diseases",-41.06
"De Soto Parish"," Louisiana",22031,"0500000US022031","Cardiovascular diseases",-39.34
"East Baton Rouge Parish"," Louisiana",22033,"0500000US022033","Cardiovascular diseases",-44.41
"East Carroll Parish"," Louisiana",22035,"0500000US022035","Cardiovascular diseases",-40.98
"East Feliciana Parish"," Louisiana",22037,"0500000US022037","Cardiovascular diseases",-24.29
"Evangeline Parish"," Louisiana",22039,"0500000US022039","Cardiovascular diseases",-42.19
"Franklin Parish"," Louisiana",22041,"0500000US022041","Cardiovascular diseases",-1.85
"Grant Parish"," Louisiana",22043,"0500000US022043","Cardiovascular diseases",-40.58
"Iberia Parish"," Louisiana",22045,"0500000US022045","Cardiovascular diseases",-38.7
"Iberville Parish"," Louisiana",22047,"0500000US022047","Cardiovascular diseases",-53.45
"Jackson Parish"," Louisiana",22049,"0500000US022049","Cardiovascular diseases",-38.33
"Jefferson Davis Parish"," Louisiana",22053,"0500000US022053","Cardiovascular diseases",-29.88
"Jefferson Parish"," Louisiana",22051,"0500000US022051","Cardiovascular diseases",-50.12
"LaSalle Parish"," Louisiana",22059,"0500000US022059","Cardiovascular diseases",-37.47
"Lafayette Parish"," Louisiana",22055,"0500000US022055","Cardiovascular diseases",-40.6
"Lafourche Parish"," Louisiana",22057,"0500000US022057","Cardiovascular diseases",-46.14
"Lincoln Parish"," Louisiana",22061,"0500000US022061","Cardiovascular diseases",-58.75
"Livingston Parish"," Louisiana",22063,"0500000US022063","Cardiovascular diseases",-38.54
"Madison Parish"," Louisiana",22065,"0500000US022065","Cardiovascular diseases",-21.31
"Morehouse Parish"," Louisiana",22067,"0500000US022067","Cardiovascular diseases",-27.76
"Natchitoches Parish"," Louisiana",22069,"0500000US022069","Cardiovascular diseases",-45.23
"Orleans Parish"," Louisiana",22071,"0500000US022071","Cardiovascular diseases",-52.42
"Ouachita Parish"," Louisiana",22073,"0500000US022073","Cardiovascular diseases",-48.84
"Plaquemines Parish"," Louisiana",22075,"0500000US022075","Cardiovascular diseases",-54.44
"Pointe Coupee Parish"," Louisiana",22077,"0500000US022077","Cardiovascular diseases",-40.73
"Rapides Parish"," Louisiana",22079,"0500000US022079","Cardiovascular diseases",-39.97
"Red River Parish"," Louisiana",22081,"0500000US022081","Cardiovascular diseases",-41.62
"Richland Parish"," Louisiana",22083,"0500000US022083","Cardiovascular diseases",-31.08
"Sabine Parish"," Louisiana",22085,"0500000US022085","Cardiovascular diseases",-31.82
"Saint Bernard Parish"," Louisiana",22087,"0500000US022087","Cardiovascular diseases",-46.69
"Saint Charles Parish"," Louisiana",22089,"0500000US022089","Cardiovascular diseases",-46.84
"Saint Helena Parish"," Louisiana",22091,"0500000US022091","Cardiovascular diseases",-36.83
"Saint James Parish"," Louisiana",22093,"0500000US022093","Cardiovascular diseases",-48.49
"Saint John the Baptist Parish"," Louisiana",22095,"0500000US022095","Cardiovascular diseases",-34.62
"Saint Landry Parish"," Louisiana",22097,"0500000US022097","Cardiovascular diseases",-40.51
"Saint Martin Parish"," Louisiana",22099,"0500000US022099","Cardiovascular diseases",-42.99
"Saint Mary Parish"," Louisiana",22101,"0500000US022101","Cardiovascular diseases",-48.91
"Saint Tammany Parish"," Louisiana",22103,"0500000US022103","Cardiovascular diseases",-52.24
"Tangipahoa Parish"," Louisiana",22105,"0500000US022105","Cardiovascular diseases",-47.15
"Tensas Parish"," Louisiana",22107,"0500000US022107","Cardiovascular diseases",-37.75
"Terrebonne Parish"," Louisiana",22109,"0500000US022109","Cardiovascular diseases",-42.71
"Union Parish"," Louisiana",22111,"0500000US022111","Cardiovascular diseases",-42.54
"Vermilion Parish"," Louisiana",22113,"0500000US022113","Cardiovascular diseases",-28.93
"Vernon Parish"," Louisiana",22115,"0500000US022115","Cardiovascular diseases",-41.5
"Washington Parish"," Louisiana",22117,"0500000US022117","Cardiovascular diseases",-41.73
"Webster Parish"," Louisiana",22119,"0500000US022119","Cardiovascular diseases",-37.63
"West Baton Rouge Parish"," Louisiana",22121,"0500000US022121","Cardiovascular diseases",-56.02
"West Carroll Parish"," Louisiana",22123,"0500000US022123","Cardiovascular diseases",-36.38
"West Feliciana Parish"," Louisiana",22125,"0500000US022125","Cardiovascular diseases",-44.6
"Winn Parish"," Louisiana",22127,"0500000US022127","Cardiovascular diseases",-40.74
"Androscoggin County"," Maine",23001,"0500000US023001","Cardiovascular diseases",-52.74
"Aroostook County"," Maine",23003,"0500000US023003","Cardiovascular diseases",-50.04
"Cumberland County"," Maine",23005,"0500000US023005","Cardiovascular diseases",-60.25
"Franklin County"," Maine",23007,"0500000US023007","Cardiovascular diseases",-49.79
"Hancock County"," Maine",23009,"0500000US023009","Cardiovascular diseases",-47.71
"Kennebec County"," Maine",23011,"0500000US023011","Cardiovascular diseases",-51.23
"Knox County"," Maine",23013,"0500000US023013","Cardiovascular diseases",-50.33
"Lincoln County"," Maine",23015,"0500000US023015","Cardiovascular diseases",-52.04
"Oxford County"," Maine",23017,"0500000US023017","Cardiovascular diseases",-58.75
"Penobscot County"," Maine",23019,"0500000US023019","Cardiovascular diseases",-48.3
"Piscataquis County"," Maine",23021,"0500000US023021","Cardiovascular diseases",-48.43
"Sagadahoc County"," Maine",23023,"0500000US023023","Cardiovascular diseases",-56.2
"Somerset County"," Maine",23025,"0500000US023025","Cardiovascular diseases",-50.62
"Waldo County"," Maine",23027,"0500000US023027","Cardiovascular diseases",-52.57
"Washington County"," Maine",23029,"0500000US023029","Cardiovascular diseases",-50.76
"York County"," Maine",23031,"0500000US023031","Cardiovascular diseases",-58.37
"Allegany County"," Maryland",24001,"0500000US024001","Cardiovascular diseases",-41.36
"Anne Arundel County"," Maryland",24003,"0500000US024003","Cardiovascular diseases",-49.1
"Baltimore City"," Maryland",24510,"0500000US024510","Cardiovascular diseases",-34.35
"Baltimore County"," Maryland",24005,"0500000US024005","Cardiovascular diseases",-48.06
"Calvert County"," Maryland",24009,"0500000US024009","Cardiovascular diseases",-50.14
"Caroline County"," Maryland",24011,"0500000US024011","Cardiovascular diseases",-46.47
"Carroll County"," Maryland",24013,"0500000US024013","Cardiovascular diseases",-41.92
"Cecil County"," Maryland",24015,"0500000US024015","Cardiovascular diseases",-41.42
"Charles County"," Maryland",24017,"0500000US024017","Cardiovascular diseases",-53.36
"Dorchester County"," Maryland",24019,"0500000US024019","Cardiovascular diseases",-45.08
"Frederick County"," Maryland",24021,"0500000US024021","Cardiovascular diseases",-50.64
"Garrett County"," Maryland",24023,"0500000US024023","Cardiovascular diseases",-47.87
"Harford County"," Maryland",24025,"0500000US024025","Cardiovascular diseases",-55.22
"Howard County"," Maryland",24027,"0500000US024027","Cardiovascular diseases",-61.4
"Kent County"," Maryland",24029,"0500000US024029","Cardiovascular diseases",-54.96
"Montgomery County"," Maryland",24031,"0500000US024031","Cardiovascular diseases",-51.47
"Prince George's County"," Maryland",24033,"0500000US024033","Cardiovascular diseases",-51.47
"Queen Anne's County"," Maryland",24035,"0500000US024035","Cardiovascular diseases",-58.07
"Saint Mary's County"," Maryland",24037,"0500000US024037","Cardiovascular diseases",-45.03
"Somerset County"," Maryland",24039,"0500000US024039","Cardiovascular diseases",-42.13
"Talbot County"," Maryland",24041,"0500000US024041","Cardiovascular diseases",-57.12
"Washington County"," Maryland",24043,"0500000US024043","Cardiovascular diseases",-45.35
"Wicomico County"," Maryland",24045,"0500000US024045","Cardiovascular diseases",-43.03
"Worcester County"," Maryland",24047,"0500000US024047","Cardiovascular diseases",-58.07
"Barnstable County"," Massachusetts",25001,"0500000US025001","Cardiovascular diseases",-47.61
"Berkshire County"," Massachusetts",25003,"0500000US025003","Cardiovascular diseases",-52.5
"Bristol County"," Massachusetts",25005,"0500000US025005","Cardiovascular diseases",-51.78
"Dukes County"," Massachusetts",25007,"0500000US025007","Cardiovascular diseases",-55.94
"Essex County"," Massachusetts",25009,"0500000US025009","Cardiovascular diseases",-56.64
"Franklin County"," Massachusetts",25011,"0500000US025011","Cardiovascular diseases",-52.73
"Hampden County"," Massachusetts",25013,"0500000US025013","Cardiovascular diseases",-53.53
"Hampshire County"," Massachusetts",25015,"0500000US025015","Cardiovascular diseases",-52.93
"Middlesex County"," Massachusetts",25017,"0500000US025017","Cardiovascular diseases",-57.7
"Nantucket County"," Massachusetts",25019,"0500000US025019","Cardiovascular diseases",-50.1
"Norfolk County"," Massachusetts",25021,"0500000US025021","Cardiovascular diseases",-55.25
"Plymouth County"," Massachusetts",25023,"0500000US025023","Cardiovascular diseases",-52.29
"Suffolk County"," Massachusetts",25025,"0500000US025025","Cardiovascular diseases",-60.75
"Worcester County"," Massachusetts",25027,"0500000US025027","Cardiovascular diseases",-53.04
"Alcona County"," Michigan",26001,"0500000US026001","Cardiovascular diseases",-48.5
"Alger County"," Michigan",26003,"0500000US026003","Cardiovascular diseases",-62.03
"Allegan County"," Michigan",26005,"0500000US026005","Cardiovascular diseases",-48.59
"Alpena County"," Michigan",26007,"0500000US026007","Cardiovascular diseases",-47.01
"Antrim County"," Michigan",26009,"0500000US026009","Cardiovascular diseases",-61.7
"Arenac County"," Michigan",26011,"0500000US026011","Cardiovascular diseases",-46.78
"Baraga County"," Michigan",26013,"0500000US026013","Cardiovascular diseases",-47.75
"Barry County"," Michigan",26015,"0500000US026015","Cardiovascular diseases",-44.02
"Bay County"," Michigan",26017,"0500000US026017","Cardiovascular diseases",-45.04
"Benzie County"," Michigan",26019,"0500000US026019","Cardiovascular diseases",-58.14
"Berrien County"," Michigan",26021,"0500000US026021","Cardiovascular diseases",-46.02
"Branch County"," Michigan",26023,"0500000US026023","Cardiovascular diseases",-46.71
"Calhoun County"," Michigan",26025,"0500000US026025","Cardiovascular diseases",-45.41
"Cass County"," Michigan",26027,"0500000US026027","Cardiovascular diseases",-49.68
"Charlevoix County"," Michigan",26029,"0500000US026029","Cardiovascular diseases",-57.69
"Cheboygan County"," Michigan",26031,"0500000US026031","Cardiovascular diseases",-51.95
"Chippewa County"," Michigan",26033,"0500000US026033","Cardiovascular diseases",-50.53
"Clare County"," Michigan",26035,"0500000US026035","Cardiovascular diseases",-44.29
"Clinton County"," Michigan",26037,"0500000US026037","Cardiovascular diseases",-50.11
"Crawford County"," Michigan",26039,"0500000US026039","Cardiovascular diseases",-51.24
"Delta County"," Michigan",26041,"0500000US026041","Cardiovascular diseases",-51.98
"Dickinson County"," Michigan",26043,"0500000US026043","Cardiovascular diseases",-43.6
"Eaton County"," Michigan",26045,"0500000US026045","Cardiovascular diseases",-44.82
"Emmet County"," Michigan",26047,"0500000US026047","Cardiovascular diseases",-51.43
"Genesee County"," Michigan",26049,"0500000US026049","Cardiovascular diseases",-42.96
"Gladwin County"," Michigan",26051,"0500000US026051","Cardiovascular diseases",-48.75
"Gogebic County"," Michigan",26053,"0500000US026053","Cardiovascular diseases",-39.5
"Grand Traverse County"," Michigan",26055,"0500000US026055","Cardiovascular diseases",-56.05
"Gratiot County"," Michigan",26057,"0500000US026057","Cardiovascular diseases",-44.04
"Hillsdale County"," Michigan",26059,"0500000US026059","Cardiovascular diseases",-35.7
"Houghton County"," Michigan",26061,"0500000US026061","Cardiovascular diseases",-46.91
"Huron County"," Michigan",26063,"0500000US026063","Cardiovascular diseases",-42.51
"Ingham County"," Michigan",26065,"0500000US026065","Cardiovascular diseases",-39.6
"Ionia County"," Michigan",26067,"0500000US026067","Cardiovascular diseases",-45.74
"Iosco County"," Michigan",26069,"0500000US026069","Cardiovascular diseases",-46.39
"Iron County"," Michigan",26071,"0500000US026071","Cardiovascular diseases",-39.34
"Isabella County"," Michigan",26073,"0500000US026073","Cardiovascular diseases",-49.71
"Jackson County"," Michigan",26075,"0500000US026075","Cardiovascular diseases",-48.29
"Kalamazoo County"," Michigan",26077,"0500000US026077","Cardiovascular diseases",-47.75
"Kalkaska County"," Michigan",26079,"0500000US026079","Cardiovascular diseases",-47.72
"Kent County"," Michigan",26081,"0500000US026081","Cardiovascular diseases",-49.87
"Keweenaw County"," Michigan",26083,"0500000US026083","Cardiovascular diseases",-64.91
"Lake County"," Michigan",26085,"0500000US026085","Cardiovascular diseases",-50.23
"Lapeer County"," Michigan",26087,"0500000US026087","Cardiovascular diseases",-50.59
"Leelanau County"," Michigan",26089,"0500000US026089","Cardiovascular diseases",-66.96
"Lenawee County"," Michigan",26091,"0500000US026091","Cardiovascular diseases",-43.17
"Livingston County"," Michigan",26093,"0500000US026093","Cardiovascular diseases",-52.42
"Luce County"," Michigan",26095,"0500000US026095","Cardiovascular diseases",-56.19
"Mackinac County"," Michigan",26097,"0500000US026097","Cardiovascular diseases",-54.72
"Macomb County"," Michigan",26099,"0500000US026099","Cardiovascular diseases",-46.48
"Manistee County"," Michigan",26101,"0500000US026101","Cardiovascular diseases",-54.22
"Marquette County"," Michigan",26103,"0500000US026103","Cardiovascular diseases",-48.45
"Mason County"," Michigan",26105,"0500000US026105","Cardiovascular diseases",-50.36
"Mecosta County"," Michigan",26107,"0500000US026107","Cardiovascular diseases",-44.86
"Menominee County"," Michigan",26109,"0500000US026109","Cardiovascular diseases",-52.25
"Midland County"," Michigan",26111,"0500000US026111","Cardiovascular diseases",-52.99
"Missaukee County"," Michigan",26113,"0500000US026113","Cardiovascular diseases",-49.2
"Monroe County"," Michigan",26115,"0500000US026115","Cardiovascular diseases",-45.89
"Montcalm County"," Michigan",26117,"0500000US026117","Cardiovascular diseases",-43.46
"Montmorency County"," Michigan",26119,"0500000US026119","Cardiovascular diseases",-45.34
"Muskegon County"," Michigan",26121,"0500000US026121","Cardiovascular diseases",-49.28
"Newaygo County"," Michigan",26123,"0500000US026123","Cardiovascular diseases",-50.55
"Oakland County"," Michigan",26125,"0500000US026125","Cardiovascular diseases",-47.4
"Oceana County"," Michigan",26127,"0500000US026127","Cardiovascular diseases",-50.43
"Ogemaw County"," Michigan",26129,"0500000US026129","Cardiovascular diseases",-44.17
"Ontonagon County"," Michigan",26131,"0500000US026131","Cardiovascular diseases",-46.53
"Osceola County"," Michigan",26133,"0500000US026133","Cardiovascular diseases",-46.98
"Oscoda County"," Michigan",26135,"0500000US026135","Cardiovascular diseases",-43.84
"Otsego County"," Michigan",26137,"0500000US026137","Cardiovascular diseases",-57.43
"Ottawa County"," Michigan",26139,"0500000US026139","Cardiovascular diseases",-52.36
"Presque Isle County"," Michigan",26141,"0500000US026141","Cardiovascular diseases",-55.72
"Roscommon County"," Michigan",26143,"0500000US026143","Cardiovascular diseases",-43.52
"Saginaw County"," Michigan",26145,"0500000US026145","Cardiovascular diseases",-49.4
"Saint Clair County"," Michigan",26147,"0500000US026147","Cardiovascular diseases",-41.66
"Saint Joseph County"," Michigan",26149,"0500000US026149","Cardiovascular diseases",-35.79
"Sanilac County"," Michigan",26151,"0500000US026151","Cardiovascular diseases",-48.23
"Schoolcraft County"," Michigan",26153,"0500000US026153","Cardiovascular diseases",-53.98
